,City,Zip Code,Dependents,Tenure Months,Online Security,Tech Support,Contract,Payment Method,Monthly Charges,CLTV
8196,1030,1574,0,-1.1693503334581679,0,1,0,2,-1.1745516160146119,4327
8197,636,1033,0,-1.217795048180293,0,0,0,2,0.20520111732229807,2889
8198,145,1506,0,-0.947099128550825,0,1,0,0,-0.15198411545609217,5878
8199,232,405,0,-1.1525348265366877,0,0,0,2,-1.15973992424145,3288
8200,562,28,0,-1.0273200930446886,0,0,0,2,-0.2578026475112229,4245
8201,346,1617,0,0.07177064696952995,0,0,0,1,0.19211880128281789,5642
8202,954,596,0,-0.8031570305790623,0,0,0,0,0.42903682356834993,2082
8203,879,1120,0,-1.0650801364190527,0,0,0,2,-0.10060998306411284,2296
8204,946,1641,0,-0.209824779865613,1,0,0,2,1.071163257338373,2445
8205,860,390,0,-0.4129353838084422,0,0,0,0,-0.70338092478457,5014
8206,977,894,0,-1.2417484340896117,0,0,0,0,-0.029912784613333354,2910
8207,869,354,0,-0.3410236975682222,2,0,0,2,0.2252559944578223,4815
8208,952,1646,0,-0.12959377967740146,0,1,0,1,1.0510113118754254,2335
8209,321,1349,0,-0.6199069825997108,0,0,0,2,0.8436164372786707,2192
8210,103,1071,0,-1.0530028952818933,0,0,0,1,0.6161791880020921,2212
8211,197,1633,0,-0.348911607124047,0,0,0,2,1.1439535792174147,5002
8212,869,366,0,-0.8877012786499774,0,0,0,1,0.6369170929250825,3628
8213,761,1220,0,-0.38115316422212,0,1,1,2,0.6929171559530902,2244
8214,794,987,0,-0.8260934082815635,1,1,0,2,-0.26626632476730616,3042
8215,920,658,0,-1.1757157527074502,0,0,0,2,0.682517272962412,2448
8216,536,81,0,-1.168633194168789,0,0,0,2,0.2229021507968998,5069
8217,309,324,0,-0.599669750716849,0,0,0,1,0.8899638653403258,4168
8218,562,5,1,-0.9427711190162675,0,0,0,1,1.1635471683412,5371
8219,157,960,0,-0.9087221526996087,0,0,0,2,-0.43698680516734345,5899
8220,666,1004,0,-0.9508048917233494,0,1,0,2,0.9228927152935885,3775
8221,73,1029,0,-1.1337281133891088,0,0,0,2,0.34765444805570456,4012
8222,471,149,0,-0.7153706338002563,0,0,0,1,0.8866563528068456,2188
8223,784,285,0,0.20234464772502053,0,1,1,2,0.2706685000576239,5225
8224,696,1139,0,-0.26035343841891223,0,0,0,0,0.8497048438695308,5942
8225,147,1293,0,-1.2038369942777618,0,0,0,2,0.269544000119828,3743
8226,885,1115,0,-0.4528194467714116,0,0,0,0,-0.13557265627297044,2072
8227,195,1270,0,0.44783412146037227,1,0,0,2,0.6064302841883353,2095
8228,682,563,0,-0.8241803035317338,0,0,0,2,0.6967143094359447,3346
8229,354,353,0,-1.2282646845045724,0,0,0,1,0.33604922109049373,2319
8230,96,1320,0,-0.811069969101319,0,0,0,2,0.16081369314751437,2501
8231,1067,1119,0,-0.8292094532738297,0,0,0,2,-0.34236662886940683,4960
8232,1009,834,0,-0.774284581411291,0,0,0,2,0.5065775261013743,4155
8233,868,1231,0,-0.4223169455581282,0,0,0,2,0.6653615292073382,5273
8234,762,243,0,-1.2042958434700108,0,1,0,3,-0.21493051619860382,3371
8235,562,18,0,-1.183310063406315,0,0,0,2,-0.156213787795216,3468
8236,947,657,0,0.344669305971641,0,0,0,0,0.6578603782113266,4473
8237,898,585,0,-0.18929311461593407,2,0,0,2,-0.02789101881368239,5533
8238,939,616,0,-0.5005161462585128,0,0,0,0,0.6558558898306701,5129
8239,666,1035,0,-1.1144182325090675,0,0,0,0,0.9005472850932023,3813
8240,869,353,0,0.6385142349500539,0,0,1,1,1.0476238718152404,5804
8241,371,1597,0,0.321326770633735,0,0,0,1,0.6039496276272202,5618
8242,834,211,0,-1.01014686034635,0,0,0,2,-0.44914481019160785,4954
8243,989,1446,0,-0.14897084930942572,0,0,0,2,0.2730433780006175,5078
8244,549,50,0,-0.9705307696301331,0,1,0,2,0.7066621799481472,5059
8245,467,324,0,-1.232746647751747,0,0,0,2,-0.28543249135627213,2350
8246,361,1502,0,-0.6756315242369664,0,0,0,2,1.1002032243393463,5351
8247,333,1326,0,-1.1333445182622293,0,0,0,2,0.3828702009279681,2198
8248,403,1160,0,1.2896105493602859,0,2,0,1,1.252203960045116,5501
8249,834,1415,0,-1.2774445836787656,1,1,0,2,-1.4848519972494465,3834
8250,562,25,0,-0.18973337358239362,0,1,0,2,0.11166856730648744,5859
8251,656,1084,0,-1.2547191338699297,0,0,0,2,0.7021048512941537,4841
8252,127,943,0,-0.20326896830700691,1,0,0,1,0.6714614609471007,2645
8253,960,1650,0,-0.0962988447905655,0,0,0,1,1.254649484599813,5386
8254,725,812,0,-1.2007507610025254,0,0,0,2,0.6617513436170248,2962
8255,879,1105,0,-0.8442254324102283,0,0,0,2,-0.5781382901276171,4163
8256,870,335,0,-1.1116670801007373,0,1,0,2,0.8692585571301581,5576
8257,644,203,0,-1.262659975126056,0,0,0,2,0.3639609573280668,3399
8258,471,862,0,-0.7172645672030389,0,0,0,2,0.5152916954393761,5852
8259,340,1351,0,-1.1383299614776143,0,0,0,2,0.5228523253864307,3677
8260,552,1581,0,-1.0972941609082376,0,1,0,3,-0.33043685800767164,4659
8261,474,103,0,-0.4709495695900505,0,0,0,2,0.6849068361366188,5057
8262,183,1483,0,-1.266196767700272,0,0,0,2,-0.6087669791081082,2291
8263,1028,1289,0,-1.0177696261793958,0,0,0,2,-0.6243462938516875,2096
8264,835,964,0,-0.4722548160480051,0,0,0,2,0.6007481871613789,2592
8265,280,538,0,-1.2277011875034198,0,0,0,2,0.18371147539687804,4584
8266,881,1104,0,-1.2121480746435382,1,0,0,2,-0.7789197222131914,3396
8267,707,700,0,0.6471205823760353,1,1,0,1,1.1691532656753563,5067
8268,767,620,0,-1.2665634775952963,0,0,0,1,0.1491471445391214,5540
8269,770,225,0,0.7956476375541407,0,2,1,1,1.4887427711550494,4458
8270,106,309,0,-1.1222896668811218,0,0,0,2,0.509137278923356,5721
8271,965,997,0,-0.7222844417075839,0,0,0,2,0.7589615010027366,5458
8272,734,468,0,-1.1480147607914233,1,0,0,2,0.6612266020577133,4491
8273,218,973,0,0.28035429572848847,0,0,0,0,-0.7929372101374426,3097
8274,679,210,0,-0.9255176530131328,0,0,0,1,-0.08962202292556976,4125
8275,758,770,0,0.5909341701299651,0,0,0,2,0.7208966662258014,4678
8276,872,921,0,-0.9404672097985299,0,0,0,1,0.5091211987093687,4069
8277,829,845,0,0.9824768591520268,0,0,1,2,0.6809424065665728,6341
8278,740,613,0,-1.2774445836787656,0,0,0,2,-0.5502897206190531,4629
8279,883,1090,0,-1.1666336514779958,1,0,0,2,-0.5095905679325834,3406
8280,900,1090,0,-1.2197443097520255,0,0,0,2,-1.0874367272152052,4262
8281,625,1183,0,-0.64866488754513,0,0,0,1,1.1409433728474072,3158
8282,801,612,0,-1.1072946210914285,0,0,0,2,0.19485402547413444,5549
8283,766,382,0,0.7971411279230043,0,0,0,2,0.8148168047419362,5512
8284,900,117,0,-1.1272407375378763,0,0,0,1,-0.17837482997043874,2723
8285,770,1560,0,-0.6681305396432,0,0,0,0,0.39931572590804904,5502
8286,622,1219,0,-1.2664938261239396,0,0,0,2,0.424686313774204,5618
8287,903,121,0,-0.5266525374886879,0,0,0,1,0.8243461361117795,4803
8288,1091,1619,0,-0.2826742389263203,0,0,0,2,0.6928234086519829,3424
8289,925,633,0,0.8011306681686937,0,1,1,0,0.9910448399806059,4712
8290,372,257,0,-0.45827481984336005,0,1,0,0,-0.8078905120268619,4797
8291,202,391,0,-0.812836062071808,0,0,0,2,1.022093171586437,3539
8292,583,104,1,-0.9024294329649099,1,0,0,2,0.30456694678475293,5795
8293,831,1455,0,-0.745313138664099,0,0,0,1,0.7265624023113777,4022
8294,553,1136,0,-0.8554892909730546,0,0,0,1,-0.5332316297560058,2803
8295,1083,427,0,-1.2385618057295058,0,0,0,2,0.24656938709366938,2617
8296,908,425,0,0.43144857791191615,1,0,0,1,-0.10411238098490899,6002
8297,970,1081,0,-0.9710307452551357,0,0,0,2,0.2434712245318531,3872
8298,1015,559,0,-1.2774445836787656,0,0,0,2,-0.08255568073138803,5441
8299,238,541,0,-1.2481776889208362,0,0,0,2,0.44525127272038745,4487
8300,855,1452,0,-1.0673631068354574,0,0,0,2,-0.585191417607683,3829
8301,307,876,0,-1.195680882449135,0,0,0,2,-0.78685354921611,3521
8302,996,788,0,0.16929208263471762,1,0,0,2,0.9905284466679082,5717
8303,1098,612,0,0.9253222361569954,1,0,0,0,0.9035576046378025,4206
8304,562,24,0,0.026510294046364735,0,0,0,2,0.45633379249619477,6114
8305,784,1429,0,0.033948494464590306,0,1,0,2,0.8871084035681586,2111
8306,913,1134,0,0.2871727636399508,0,0,0,1,1.1777565641847447,4696
8307,870,502,0,-0.5006916478013376,0,0,0,1,0.69091642931631,3321
8308,818,1614,0,0.4032376060514543,1,0,0,0,1.3851635278318697,5872
8309,197,1232,0,-0.8170975798446334,0,1,0,2,0.7630461887829391,3583
8310,970,209,0,-1.1716943349310611,0,0,0,2,0.20207939410427264,2220
8311,889,341,0,-1.2774445836787656,0,0,0,2,-0.4945804464945305,3190
8312,1011,209,0,0.02527601330380714,0,0,0,1,0.5431984409723432,5360
8313,1115,1445,0,-1.1238834702111957,0,2,0,2,-0.49476606620924374,4344
8314,644,556,0,-1.2774445836787656,0,0,0,3,0.029510966325381416,3206
8315,869,362,0,-1.2774445836787656,0,0,0,2,-0.6416823818737,3042
8316,76,289,0,-0.6323080744511453,0,0,0,2,0.6338126256537775,4400
8317,700,1441,0,-0.8986283687614876,0,0,0,2,0.007082402092881246,2196
8318,141,1534,0,-1.2774445836787656,0,0,0,3,-0.43836836870376406,5905
8319,145,1549,0,-1.2141799392868706,0,0,0,2,0.57388232282841,4213
8320,332,1408,0,-0.5634959267103734,0,0,0,0,1.080948318616223,5332
8321,585,1189,0,0.5627930582065604,1,1,1,0,0.8816481457793592,5685
8322,856,323,0,-0.9380913798994337,0,0,0,2,0.45717255458974665,3355
8323,413,424,0,-1.1571718989103565,0,0,0,1,-0.3345791579407241,5359
8324,12,286,0,-0.9648510422608412,0,0,0,2,0.42521025782672733,4102
8325,286,815,0,-0.4347600728451413,0,1,0,1,0.0631055792996158,2938
8326,19,638,0,-1.1771241254965752,0,0,0,1,-0.5409958174454388,4908
8327,878,1508,0,-0.8620425120587998,0,0,0,2,-0.6545257176176241,5642
8328,633,808,0,1.506154413081507,1,1,1,1,1.2947110966688198,4550
8329,787,1399,0,-1.1663418421877991,0,1,0,1,-0.0018765820600937788,3752
8330,545,146,0,-0.6832499884891727,0,0,0,2,0.9059717653689713,2813
8331,192,1344,0,0.04319188346608274,0,0,0,2,0.3563696309365131,2091
8332,117,1438,0,0.022327658252965205,0,1,0,2,1.0350676766273854,3436
8333,25,1519,0,-0.23106908110614321,0,0,0,2,0.304498931165957,5844
8334,712,275,0,-1.205373671360362,0,0,0,2,-0.2797087121791123,5116
8335,781,1548,0,-1.051620603312387,0,0,0,1,1.0947839963455401,5548
8336,953,474,0,-0.6449318476654866,0,0,0,0,-0.1218451625785778,2075
8337,562,13,0,-0.7995808245180389,0,2,0,1,-0.31817062318128425,5911
8338,925,1213,0,-1.1222206377417832,0,0,0,1,0.30554318038763906,2048
8339,786,990,0,-0.12241642839876238,0,0,0,1,0.24580011296694382,2563
8340,403,1575,0,-0.9430667140318737,0,0,0,2,0.7967695670856718,4905
8341,447,451,0,-0.6249606151238579,0,0,0,1,0.8033027210714699,3398
8342,562,27,0,-1.0088392263694463,0,0,0,2,0.19694365432142982,2022
8343,399,1362,0,-0.500834560029385,0,0,0,0,-0.5561170996123125,4591
8344,500,116,0,-0.014700597837665533,0,0,0,2,0.936029664426358,5079
8345,943,626,0,-0.280982353658887,0,0,0,1,0.6672689124158165,4316
8346,882,930,0,-1.0958720883875146,0,0,0,2,0.4982270717007504,2625
8347,1079,215,0,-1.0328870354687636,0,0,0,1,0.6241204667115349,4862
8348,446,402,0,-0.8879574002992379,0,1,0,2,-1.0928057751186095,5701
8349,479,328,0,-1.0869570142149296,0,0,0,2,-0.4172251398338906,3588
8350,859,959,0,-0.261552482462323,0,0,0,1,0.7913522894614627,5490
8351,243,491,0,-0.9811210624583233,0,1,0,1,0.3156334881884979,3606
8352,57,1120,0,-0.12935905506861436,0,1,0,2,1.1215637022396387,3930
8353,86,1164,0,-0.5687280634586043,0,2,0,1,1.2732750381667282,3026
8354,260,648,0,-0.5571467528174174,2,0,0,1,-0.42861241565489233,4236
8355,455,709,0,-0.8485199215587348,0,0,0,2,-0.24375676036035077,2335
8356,447,396,0,-1.2587325811639811,0,0,0,2,0.3520363709469857,4272
8357,874,910,0,-0.06116280608126956,0,0,0,0,0.8463253068020467,4906
8358,737,486,0,-0.879388146585586,2,0,0,1,0.7575797094947281,4499
8359,869,289,0,0.6204073409386746,0,0,0,2,1.3168266821090642,4841
8360,647,1064,0,-1.267704970871794,0,0,0,1,-0.9556979366483397,5408
8361,589,1536,0,-0.8541535089168452,0,0,0,2,0.43485989355529986,3218
8362,1001,726,0,1.179837544109594,0,1,0,2,1.1108936228224713,4200
8363,15,662,0,-1.0148821542819895,0,0,0,2,-0.7087697956871526,3503
8364,1008,590,0,-0.6879313526590249,1,1,0,0,1.136596387400688,3585
8365,882,927,0,-0.6457515131873417,1,0,0,1,-0.23800676324237685,4655
8366,1033,213,0,-1.1135806903146455,0,0,0,1,0.7539951650014416,2244
8367,484,737,0,-1.2599058791819422,0,0,0,1,0.22113759355015863,4090
8368,880,1507,0,-0.570729321984397,0,0,0,1,-0.519669565049213,5664
8369,589,89,0,-1.2025169812166367,0,0,0,0,0.6370856426403405,2014
8370,205,1434,0,-1.1349905323261371,0,0,0,2,-0.3632673257027684,2921
8371,344,192,0,-1.1723157967177622,0,0,0,0,-0.8845650750259556,4549
8372,1039,346,0,-1.1476906910711784,0,0,0,2,0.8676520737749485,4160
8373,823,409,0,-1.1485854308523082,0,0,0,2,-1.0233427371471584,3824
8374,855,1462,0,-1.154183281593432,0,0,0,1,0.1859890942560749,4494
8375,323,1169,0,-1.2774445836787656,0,0,0,2,0.04009571940679699,4573
8376,450,1343,0,-0.9464105165885995,0,0,0,2,-0.595188237928051,5622
8377,117,695,0,-0.8903686429125498,0,0,0,1,1.3522653429728586,2389
8378,825,895,0,-0.4745654260631896,0,0,0,1,0.16488806372403692,3805
8379,690,567,0,-0.5487656638528502,0,0,0,2,0.7287892067408984,5092
8380,185,1250,0,-1.2774445836787656,0,0,0,2,-0.023238980160956768,3998
8381,189,150,0,-0.4196953827671257,0,0,0,1,0.7972768932068304,2449
8382,377,890,0,-0.53266357982211,0,1,0,0,-0.7285658631748883,2615
8383,691,575,0,-1.2186948266250415,0,0,0,2,0.6618962663844873,3559
8384,214,86,0,0.16176001508256976,0,1,1,2,0.8250260066820296,2438
8385,630,672,0,-0.7740711568981414,0,0,0,2,0.649000229418686,4829
8386,1096,1378,0,-0.9749010799158775,0,0,0,2,0.4796761406486919,4662
8387,929,113,0,-0.9367982781685862,0,0,0,0,-0.856489690968947,4930
8388,884,1235,0,-0.8441867970552274,0,0,0,1,0.7835076328741354,4125
8389,17,1223,0,-0.6095664950376045,0,0,0,1,0.5395384005909903,4525
8390,714,582,0,1.411172551779577,1,2,2,0,0.9706353063313464,6213
8391,488,113,0,-0.18003736546586402,0,0,0,2,0.8490695933253534,5070
8392,1062,1604,0,-0.7959937758238329,0,1,0,0,0.8211011827368381,3860
8393,438,361,0,-0.4968878265999417,0,2,0,0,1.0629724823820077,2628
8394,690,1008,0,-1.061930858447734,0,0,0,2,0.6560226987495896,4824
8395,345,1563,0,-1.2371458356745497,0,0,0,2,0.6970527579281086,3273
8396,324,991,0,-1.1562317269564395,0,0,0,2,0.46446417628806336,3040
8397,118,1445,0,-0.7314936605719933,0,0,0,2,0.45396080509868386,3770
8398,289,239,0,-0.2684334393261695,0,0,0,1,-0.7099379082243233,3839
8399,514,272,0,1.2760431956261047,0,1,0,0,1.1271846910930567,6366
8400,200,276,0,-0.06552148128065652,0,0,0,1,1.0819442848829257,4453
8401,855,1461,0,0.08959509145678834,1,0,0,2,0.5232337942975319,5770
8402,867,1060,0,-1.1657377205291521,0,0,0,1,-1.054632512391092,3494
8403,910,129,0,-0.392962180600236,0,0,0,2,1.2125495119847816,4761
8404,872,913,0,-0.42176020810651305,0,0,0,1,0.7131914308226028,4028
8405,212,955,0,0.576619993868208,0,0,0,0,0.6747537116327459,4662
8406,719,1533,0,-1.2599430891121088,0,0,0,2,0.704719559814085,5749
8407,38,209,0,0.15373694064414367,2,0,0,2,0.5454803284784946,5836
8408,477,1323,0,-0.5515348895972176,0,0,0,2,-0.7980679983491872,4129
8409,584,1109,0,-1.1650216238382827,0,1,0,2,0.124682761510442,3896
8410,869,910,0,-0.22691912369440495,0,0,0,2,1.365345571293476,4288
8411,450,442,0,-1.020396832673357,0,1,0,2,-0.6176446172124168,5695
8412,633,1302,0,-1.2774445836787656,0,0,0,2,-0.33253816283035587,2924
8413,262,1391,0,-1.0474595555973898,0,0,0,2,1.1053512527312819,2838
8414,872,910,0,-0.2644765580344446,0,1,0,1,0.6823150744301103,3326
8415,385,905,0,-1.2561980176882577,0,0,0,2,0.21807812279255345,3453
8416,914,1595,0,-0.7225775149477448,0,0,0,0,-1.2322320141660255,4332
8417,474,307,0,-1.1172269871287395,0,0,0,2,0.8572690933894619,3678
8418,562,45,0,0.09578134737010971,1,1,0,1,1.2500227381022075,2365
8419,433,1380,0,0.34650540230298305,0,0,0,1,0.4650039213610686,5703
8420,849,352,0,-1.0859626383292673,0,1,0,2,-0.19985110915687265,2175
8421,966,217,0,-0.8282341449850507,0,0,0,0,0.681149977188715,5116
8422,462,701,0,-0.9366773352849653,0,0,0,0,-0.33411273211101755,5416
8423,693,1055,0,-1.0893516131049206,0,0,0,2,0.634923869282209,4565
8424,423,413,0,-1.2774445836787656,0,0,0,2,-0.4230452783738615,5324
8425,959,894,0,-0.4690351276146014,0,0,0,2,0.7886962249998783,4047
8426,747,1588,0,-1.1922846011150603,0,0,0,0,0.5034703239365327,4037
8427,540,67,0,-1.0041462255913003,0,0,0,3,0.1456752157278624,5085
8428,916,847,0,-0.1755707499965542,0,0,0,1,0.6557215605786071,3043
8429,216,1080,0,-1.2774445836787656,0,0,0,1,0.5856532664466761,5882
8430,574,79,0,-1.0423756610909203,0,0,0,0,0.3137963917314355,3456
8431,764,956,0,-0.7435862807542719,0,0,0,2,0.4819390210761201,3830
8432,1065,213,0,-0.9753589499803211,0,0,0,2,0.5282168819869876,3907
8433,479,1610,0,0.5063693557970748,0,0,0,2,1.0883482614043565,4894
8434,60,957,0,-0.41066804521149086,1,0,0,2,1.1272041917200077,4118
8435,726,468,0,-1.2445278519344585,1,0,0,2,0.9175701172875835,4489
8436,803,819,0,0.8412750832029529,0,0,0,1,1.1157969398416512,6480
8437,774,521,0,-0.7524484515671875,0,0,0,1,0.3084283214341531,5958
8438,1017,99,0,-0.9019419759015983,0,0,0,0,-0.528647487505705,2987
8439,1076,390,0,-0.17590620406116556,0,0,0,2,0.4123005675303455,5926
8440,606,803,0,0.9754773812417282,0,0,0,0,1.2804662762503276,6098
8441,837,1331,0,-1.2584741093680818,0,0,0,2,-1.2894187192919297,5687
8442,639,1091,0,-0.1715213339522994,0,0,0,2,0.9589411799069809,2212
8443,766,631,0,-0.9437256661870068,0,0,0,2,0.18827232158751706,5560
8444,84,1173,0,-0.6604566013585438,0,2,0,1,1.2354087100487212,3025
8445,869,354,0,-0.3534597642597991,2,0,0,2,0.12485249889645123,4811
8446,381,982,0,-0.40956024525463536,0,1,0,1,-0.07691118291874843,2570
8447,166,1550,0,0.8512010029336026,1,0,0,0,0.8208090228478024,5984
8448,892,1052,1,-0.3267139039229574,1,1,0,0,-1.0566471763673375,2075
8449,906,104,0,-0.6319850706959274,0,0,0,0,-0.07160398739217422,4950
8450,932,1086,0,-0.4683254311877213,0,0,0,1,0.4775183070442816,3906
8451,741,1563,0,-1.2598407972869168,0,0,0,2,-0.1309102728823458,4672
8452,872,925,0,-0.11003700854929702,0,1,0,2,1.0981991357579295,4050
8453,1005,1612,0,-0.3575579670522048,1,1,0,0,0.5659633139527477,2314
8454,639,535,0,-1.2327111007267684,0,0,0,2,0.2539339301204752,3207
8455,624,1210,0,-1.2774445836787656,0,0,0,0,-0.1318682155131442,2573
8456,483,444,0,-0.49140216776483475,1,1,0,1,0.4103263581375242,3386
8457,560,157,0,-0.052064457508726326,0,0,0,1,0.6554305141287664,4580
8458,553,1616,0,-0.8987559250312652,0,0,0,0,0.367006645497699,5068
8459,496,113,0,-1.2774445836787656,0,0,0,2,0.040041160077139204,3986
8460,209,1256,0,-1.1195730569269908,0,1,0,2,0.6815675233831436,3611
8461,783,984,0,-1.1034556367332278,0,0,0,2,0.4502291257672395,5223
8462,868,379,0,1.3849757575992512,2,0,0,1,0.844320852507875,4394
8463,193,1141,0,0.2682816435903231,1,0,0,0,0.2675660885082425,2332
8464,354,841,0,1.4594117879927098,0,0,1,1,0.07349464766669866,4843
8465,308,974,0,1.2001289266928965,0,1,0,0,0.9477396651862791,4517
8466,391,156,0,-0.8111392962549203,0,0,0,2,0.7869376717050298,5195
8467,25,588,0,-0.948470417339833,0,0,0,2,0.25395397585805773,3166
8468,864,962,0,-0.9319805311121758,1,0,0,2,0.3846585635413262,4493
8469,1016,1513,0,-1.2154911213849047,0,0,0,1,0.2204091609646638,3386
8470,138,1078,0,1.4838558333123044,0,0,0,1,1.4673185805569582,6147
8471,913,552,0,0.02766114919034085,0,1,0,2,1.3262644572533762,3688
8472,878,940,0,-1.0094665187374203,0,0,0,2,0.9657735862646961,2638
8473,319,1368,0,-0.3684386458101121,0,0,0,1,-0.008140249187434279,4347
8474,562,33,0,-1.0883215418735208,0,0,0,2,-0.023396753914683877,4743
8475,562,15,0,-0.641022606072408,0,0,0,2,0.07116436329551384,3946
8476,869,345,0,-0.12468926881516931,0,0,0,2,0.904682561242851,4847
8477,125,1546,0,0.8797117062611283,0,0,0,1,1.244373519755689,4022
8478,646,638,0,-1.2606461593012441,0,0,0,2,-0.15188620550752652,2324
8479,728,982,0,-1.1477076966765627,0,1,0,2,0.627518191495319,2619
8480,872,922,0,-1.1978871661670827,0,0,0,2,0.3829411672292341,4061
8481,561,53,0,-1.202835349674374,0,0,0,3,0.6330575903468472,2312
8482,861,509,0,0.2371580758455063,0,0,0,1,0.11986614932573608,5221
8483,37,1552,0,-1.0825500248779236,0,0,0,2,0.2513154353799565,2969
8484,748,483,0,-1.2774445836787656,0,0,0,2,-0.8859049687566742,3184
8485,940,1280,0,-0.7015663312071239,0,1,0,3,1.0841094760477874,3741
8486,653,1105,0,-1.0046160244823945,0,0,0,1,0.6947326666641692,4868
8487,152,1035,0,-0.9725775814196334,2,0,0,2,0.7357137136039089,4121
8488,898,1079,0,-0.6834919084353251,0,0,0,2,-0.007741426859620537,2490
8489,12,1129,0,-0.9508609125880458,0,0,0,2,0.8602533177351969,4484
8490,497,119,0,-1.2344413763805506,0,0,0,2,0.4724937599561855,5239
8491,1108,1067,0,-0.8114407199737622,1,2,0,0,0.5574600518599124,4302
8492,1056,635,0,-1.0620411956350402,1,1,0,0,0.9252306572295845,3623
8493,748,175,0,0.12077730179672691,0,0,0,2,0.8266128526757734,5639
8494,593,1530,0,-0.35026719802739525,0,0,0,1,0.6480040898658527,3128
8495,844,1391,0,-1.2774445836787656,0,0,0,2,-0.7495411071526236,5671
8496,562,18,0,-1.245151155812721,0,0,0,2,-0.608686024483241,5426
8497,929,584,0,-0.29077302950690653,0,0,0,2,0.7369718635470199,3591
8498,558,728,0,-1.0661962481550205,2,2,0,1,-0.04830983998821847,4531
8499,855,1456,0,-1.222141206239356,1,1,0,1,-1.4576811251003312,5640
8500,956,1130,0,0.5342050487226089,1,1,1,2,1.3764870562010112,5845
8501,322,1084,0,-1.2774445836787656,0,0,0,2,0.1993529797325387,3962
8502,624,545,0,-0.876135731355993,0,0,0,2,0.31215687075638593,3648
8503,622,645,0,-0.6718229504385284,0,0,0,1,0.6766631454749545,5102
8504,927,1129,0,-0.1729119077612742,0,0,0,1,-0.5794290167510359,3990
8505,919,672,0,-1.0519036611275814,0,0,0,1,-0.9673138862720068,2830
8506,1035,1537,0,-1.2774445836787656,0,0,0,2,-1.2509293512026085,4848
8507,296,1550,0,-0.20665337867587424,0,0,0,1,-1.1923270598690492,2798
8508,1019,1417,0,-1.0845817747387112,0,0,0,2,0.5670910766360203,4527
8509,365,862,0,-1.0230660469008521,0,0,0,2,-0.2481918373505938,3498
8510,312,1171,0,-1.2361894738302002,0,0,0,2,-0.46259058945903464,3827
8511,848,1022,0,0.13379117671367263,1,0,0,2,0.9265743646957774,2342
8512,626,1211,0,-1.1186527629090353,0,0,0,2,0.006748349036715617,2226
8513,105,723,0,-0.9394760347256803,0,0,0,2,-0.10484954186575957,2879
8514,254,1088,0,-1.2182939699622568,0,0,0,2,0.5340472865749224,3533
8515,869,369,0,-0.6824629871873161,0,0,0,1,-1.4615668280345302,4670
8516,153,378,0,1.3738188414623078,1,2,1,1,0.6633071096718391,6222
8517,852,1585,0,-1.1183961978838648,0,0,0,1,0.8349955279914907,3101
8518,366,965,0,-1.2671469636229542,0,0,0,2,-0.21076618266382074,3525
8519,855,1454,0,1.5281154837237323,0,1,2,0,1.356364023682893,4917
8520,123,351,0,-1.1788318119681702,1,0,0,2,-0.04580519430383201,5808
8521,562,47,0,-0.8699892166493282,1,0,0,2,-0.5002813143326379,4506
8522,35,189,0,-0.37696411589664186,1,0,0,1,0.1726093584075027,4161
8523,797,424,0,0.1813510164189641,0,0,0,2,1.0890904839397744,2162
8524,227,1262,0,-1.2052296588760778,0,1,0,2,-0.8963861034853515,2861
8525,1024,805,0,-0.5123899365908647,0,1,0,2,0.48105278299450716,2490
8526,884,968,0,-1.2053889370540563,0,0,0,2,0.6497939074802404,5387
8527,724,276,0,0.879455071887351,0,0,1,2,-1.2549640564519091,5090
8528,556,155,0,-1.0428239555572025,0,0,0,2,-1.4117341079410493,5595
8529,831,1363,0,0.8001366394763564,1,1,1,1,1.347670502974654,4494
8530,731,592,0,1.2955354002152988,1,1,1,0,0.9885036670453212,6211
8531,118,866,0,-0.8164094332174961,0,0,0,0,0.9227010153866584,2562
8532,656,560,0,-1.2774445836787656,0,0,0,2,0.7506214459287917,3163
8533,466,94,0,-1.061555757953685,0,0,0,2,-0.9892500210333899,2598
8534,905,1321,0,-0.9396475490607086,0,0,0,2,-0.5445659584057958,2549
8535,716,434,0,-1.1778166433480939,0,0,0,2,0.21413075463004005,5189
8536,718,263,0,-0.7178348668152608,0,1,0,2,0.9512007626750576,3805
8537,974,1636,0,-1.1825907317572346,0,0,0,1,0.17584779491094268,2300
8538,376,856,0,-0.22688164443642617,0,0,0,2,0.8730715523625023,4217
8539,743,220,0,-1.193941479195056,0,1,0,2,0.11201308247148578,3516
8540,1115,1490,0,-0.8848919107419366,2,0,0,2,0.06264385935114125,4692
8541,295,1519,0,0.2928865485120248,0,1,0,2,1.2070060302352021,5388
8542,803,260,0,-0.13617017368252707,0,0,0,2,0.8890107508086961,4786
8543,582,459,0,-0.17327863348745373,0,0,0,2,0.6085275440028217,5193
8544,151,1075,0,1.107590361269234,0,1,0,2,1.4313624781248606,4266
8545,640,1232,0,-1.000763939356856,0,0,0,2,0.36636668574156117,2486
8546,475,761,0,-0.6980312644988418,0,0,0,0,0.7120686388748815,3581
8547,184,297,0,-1.1901385726023392,0,0,0,2,0.45438948759269654,2175
8548,526,84,0,-0.852532087033187,0,0,0,2,0.9940512113443469,2580
8549,958,1348,0,-1.2774445836787656,0,0,0,2,-1.2521068103678565,5696
